rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
158	ENSG00000043355	ZIC2	Zic family member 2 [Source:HGNC Symbol;Acc:HGNC:12873]	13	q32.3	1	99981772	99986773	1.66	6.33E-68
159	ENSG00000175906	ARL4D	ADP-ribosylation factor-like 4D [Source:HGNC Symbol;Acc:HGNC:656]	17	q21.31	1	43398959	43401137	-1.04	6.60E-68
160	ENSG00000108924	HLF	hepatic leukemia factor [Source:HGNC Symbol;Acc:HGNC:4977]	17	q22	1	55265012	55325065	-0.99	6.66E-68
161	ENSG00000173175	ADCY5	adenylate cyclase 5 [Source:HGNC Symbol;Acc:HGNC:236]	3	q21.1	-1	123282296	123449758	-1.12	1.72E-67
162	ENSG00000158246	FAM46B	"family with sequence similarity 46, member B [Source:HGNC Symbol;Acc:HGNC:28273]"	1	p36.11	-1	27005020	27012836	-1.48	2.22E-67
163	ENSG00000077092	RARB	"retinoic acid receptor, beta [Source:HGNC Symbol;Acc:HGNC:9865]"	3	p24.2	1	25174332	25597932	-0.67	2.23E-67
164	ENSG00000173404	INSM1	insulinoma-associated 1 [Source:HGNC Symbol;Acc:HGNC:6090]	20	p11.23	1	20368121	20370949	1.76	3.15E-67
165	ENSG00000183317	EPHA10	EPH receptor A10 [Source:HGNC Symbol;Acc:HGNC:19987]	1	p34.3	-1	37713880	37765133	0.79	3.65E-67
166	ENSG00000113657	DPYSL3	dihydropyrimidinase-like 3 [Source:HGNC Symbol;Acc:HGNC:3015]	5	q32	-1	147390811	147510056	-1.31	3.95E-67
167	ENSG00000133104	SPG20	spastic paraplegia 20 (Troyer syndrome) [Source:HGNC Symbol;Acc:HGNC:18514]	13	q13.3	-1	36301638	36370180	-0.93	4.22E-67
168	ENSG00000185567	AHNAK2	AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]	14	q32.33	-1	104937244	104978357	-1.52	5.46E-67
169	ENSG00000144935	TRPC1	"transient receptor potential cation channel, subfamily C, member 1 [Source:HGNC Symbol;Acc:HGNC:12333]"	3	q23	1	142724074	142807888	-1.14	6.47E-67
170	ENSG00000072195	SPEG	SPEG complex locus [Source:HGNC Symbol;Acc:HGNC:16901]	2	q35	1	219434846	219498287	-1.02	9.73E-67
171	ENSG00000157110	RBPMS	RNA binding protein with multiple splicing [Source:HGNC Symbol;Acc:HGNC:19097]	8	p12	1	30384479	30572261	-1.24	1.24E-66
172	ENSG00000110002	VWA5A	von Willebrand factor A domain containing 5A [Source:HGNC Symbol;Acc:HGNC:6658]	11	q24.2	1	124115362	124147721	-1.02	1.49E-66
173	ENSG00000166963	MAP1A	microtubule-associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]	15	q15.3	1	43510958	43531620	-1.03	1.79E-66
174	ENSG00000196104	SPOCK3	"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 3 [Source:HGNC Symbol;Acc:HGNC:13565]"	4	q32.3	-1	166733384	167234796	-1.54	1.95E-66
175	ENSG00000069702	TGFBR3	"transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:HGNC:11774]"	1	p22.1	-1	91680343	91906335	-1.15	2.24E-66
176	ENSG00000121552	CSTA	cystatin A (stefin A) [Source:HGNC Symbol;Acc:HGNC:2481]	3	q21.1	1	122325244	122341972	-1.4	2.74E-66
177	ENSG00000145012	LPP	LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679]	3	q27.3	1	188153284	188890671	-0.74	4.38E-66
178	ENSG00000149418	ST14	suppression of tumorigenicity 14 (colon carcinoma) [Source:HGNC Symbol;Acc:HGNC:11344]	11	q24.3	1	130159562	130210376	1.03	5.08E-66
179	ENSG00000100027	YPEL1	yippee-like 1 [Source:HGNC Symbol;Acc:HGNC:12845]	22	q11.22	-1	21697544	21735834	1.08	6.05E-66
180	ENSG00000125968	ID1	"inhibitor of DNA binding 1, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:HGNC:5360]"	20	q11.21	1	31605283	31606515	-1.78	6.58E-66
181	ENSG00000119888	EPCAM	epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]	2	p21	1	47345158	47387601	1.28	6.75E-66
182	ENSG00000173267	SNCG	"synuclein, gamma (breast cancer-specific protein 1) [Source:HGNC Symbol;Acc:HGNC:11141]"	10	q23.2	1	86958618	86963260	-2.52	7.95E-66
183	ENSG00000100628	ASB2	ankyrin repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:16012]	14	q32.12	-1	93934153	93976791	-0.91	2.11E-65
184	ENSG00000249992	TMEM158	transmembrane protein 158 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30293]	3	p21.31	-1	45224466	45226278	-1.56	2.28E-65
185	ENSG00000134602	STK26	serine/threonine protein kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]	X	q26.2	1	132023265	132075943	-0.98	2.42E-65
186	ENSG00000171867	PRNP	prion protein [Source:HGNC Symbol;Acc:HGNC:9449]	20	p13	1	4686236	4701590	-0.96	2.88E-65
187	ENSG00000157388	CACNA1D	"calcium channel, voltage-dependent, L type, alpha 1D subunit [Source:HGNC Symbol;Acc:HGNC:1391]"	3	p21.1	1	53494656	53813733	1.55	3.18E-65
188	ENSG00000100304	TTLL12	tubulin tyrosine ligase-like family member 12 [Source:HGNC Symbol;Acc:HGNC:28974]	22	q13.2	-1	43166622	43187133	0.82	3.99E-65
189	ENSG00000185052	SLC24A3	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 3 [Source:HGNC Symbol;Acc:HGNC:10977]"	20	p11.23	1	19212646	19722937	-1.25	4.27E-65
190	ENSG00000119147	C2orf40	chromosome 2 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:24642]	2	q12.2	1	106063246	106078159	-1.65	5.92E-65
191	ENSG00000082014	SMARCD3	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:HGNC Symbol;Acc:HGNC:11108]"	7	q36.1	-1	151238764	151277896	-1.06	6.23E-65
192	ENSG00000148175	STOM	stomatin [Source:HGNC Symbol;Acc:HGNC:3383]	9	q33.2	-1	121338988	121370304	-1.03	1.11E-64
193	ENSG00000111275	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:404]	12	q24.12	1	111766887	111817529	-1.08	1.26E-64
194	ENSG00000165646	SLC18A2	"solute carrier family 18 (vesicular monoamine transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10935]"	10	q25.3	1	117241093	117279430	-1.79	1.39E-64
195	ENSG00000168077	SCARA3	"scavenger receptor class A, member 3 [Source:HGNC Symbol;Acc:HGNC:19000]"	8	p21.1	1	27633868	27676776	-1.07	1.50E-64
196	ENSG00000121297	TSHZ3	teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]	19	q12	-1	31274945	31349547	-1	2.20E-64
197	ENSG00000134198	TSPAN2	tetraspanin 2 [Source:HGNC Symbol;Acc:HGNC:20659]	1	p13.2	-1	115048011	115089500	-0.93	2.87E-64
198	ENSG00000198483	ANKRD35	ankyrin repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:26323]	1	q21.1	-1	145866560	145885866	-1.26	3.06E-64
199	ENSG00000152503	TRIM36	tripartite motif containing 36 [Source:HGNC Symbol;Acc:HGNC:16280]	5	q22.3	-1	115124762	115180546	1.38	3.26E-64
200	ENSG00000108830	RND2	Rho family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:18315]	17	q21.31	1	43025241	43032036	-1.37	3.61E-64
201	ENSG00000095637	SORBS1	sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]	10	q24.1	-1	95311771	95561414	-1.25	5.65E-64
202	ENSG00000159212	CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	21	q22.12	1	34669389	34718227	-1.52	6.41E-64
203	ENSG00000105926	MPP6	"membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) [Source:HGNC Symbol;Acc:HGNC:18167]"	7	p15.3	1	24573268	24694193	1.08	1.25E-63
204	ENSG00000204789	ZNF204P	"zinc finger protein 204, pseudogene [Source:HGNC Symbol;Acc:HGNC:12995]"	6	p22.1	-1	27357825	27360221	-1.4	1.56E-63
205	ENSG00000182022	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]	10	q26.13	-1	124007666	124093607	-0.81	2.39E-63
206	ENSG00000072163	LIMS2	LIM and senescent cell antigen-like domains 2 [Source:HGNC Symbol;Acc:HGNC:16084]	2	q14.3	-1	127638381	127681786	-1.37	2.79E-63
207	ENSG00000197766	CFD	complement factor D (adipsin) [Source:HGNC Symbol;Acc:HGNC:2771]	19	p13.3	1	859643	863630	-1.79	3.34E-63
208	ENSG00000136193	SCRN1	secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]	7	p14.3	-1	29920103	29990289	-1.14	4.24E-63
209	ENSG00000115840	SLC25A12	"solute carrier family 25 (aspartate/glutamate carrier), member 12 [Source:HGNC Symbol;Acc:HGNC:10982]"	2	q31.1	-1	171784370	171999859	-0.67	5.84E-63
210	ENSG00000171303	KCNK3	"potassium channel, two pore domain subfamily K, member 3 [Source:HGNC Symbol;Acc:HGNC:6278]"	2	p23.3	1	26692690	26733420	-1.35	5.91E-63
211	ENSG00000115468	EFHD1	"EF-hand domain family, member D1 [Source:HGNC Symbol;Acc:HGNC:29556]"	2	q37.1	1	232606057	232682781	-1.1	6.04E-63
212	ENSG00000135052	GOLM1	golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]	9	q21.33	-1	86026146	86100173	1.85	1.03E-62
213	ENSG00000122691	TWIST1	twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]	7	p21.1	-1	19020991	19117672	1.28	1.10E-62
214	ENSG00000148908	RGS10	regulator of G-protein signaling 10 [Source:HGNC Symbol;Acc:HGNC:9992]	10	q26.11	-1	119499828	119542708	0.88	1.37E-62
215	ENSG00000188643	S100A16	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]	1	q21.3	-1	153606886	153613145	-1.14	2.19E-62
216	ENSG00000187699	C2orf88	chromosome 2 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:28191]	2	q32.2	1	189879609	190203484	-1.04	2.21E-62
217	ENSG00000169718	DUS1L	dihydrouridine synthase 1-like [Source:HGNC Symbol;Acc:HGNC:30086]	17	q25.3	-1	82057506	82065887	0.98	2.54E-62
218	ENSG00000248485	PCP4L1	Purkinje cell protein 4 like 1 [Source:HGNC Symbol;Acc:HGNC:20448]	1	q23.3	1	161258727	161285450	-1.26	3.86E-62
219	ENSG00000134762	DSC3	desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]	18	q12.1	-1	30990008	31042815	-1.5	3.86E-62
220	ENSG00000156113	KCNMA1	"potassium channel, calcium activated large conductance subfamily M alpha, member 1 [Source:HGNC Symbol;Acc:HGNC:6284]"	10	q22.3	-1	76869601	77638595	-1.05	5.05E-62
221	ENSG00000145020	AMT	aminomethyltransferase [Source:HGNC Symbol;Acc:HGNC:473]	3	p21.31	-1	49416778	49422753	-1.1	6.84E-62
222	ENSG00000107317	PTGDS	prostaglandin D2 synthase 21kDa (brain) [Source:HGNC Symbol;Acc:HGNC:9592]	9	q34.3	1	136977505	136985435	-1.81	1.12E-61
223	ENSG00000021355	SERPINB1	"serpin peptidase inhibitor, clade B (ovalbumin), member 1 [Source:HGNC Symbol;Acc:HGNC:3311]"	6	p25.2	-1	2832332	2842006	-1.2	1.41E-61
224	ENSG00000109184	DCUN1D4	"DCN1, defective in cullin neddylation 1, domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28998]"	4	q12	1	51843000	51916837	-0.73	1.88E-61
225	ENSG00000102934	PLLP	plasmolipin [Source:HGNC Symbol;Acc:HGNC:18553]	16	q13	-1	57248547	57284687	-1.15	1.95E-61
226	ENSG00000130513	GDF15	growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]	19	p13.11	1	18374731	18389176	1.96	2.18E-61
227	ENSG00000124766	SOX4	SRY (sex determining region Y)-box 4 [Source:HGNC Symbol;Acc:HGNC:11200]	6	p22.3	1	21592769	21598619	0.9	4.25E-61
228	ENSG00000143320	CRABP2	cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339]	1	q23.1	-1	156699606	156705816	-1.28	5.35E-61
229	ENSG00000163141	BNIPL	BCL2/adenovirus E1B 19kD interacting protein like [Source:HGNC Symbol;Acc:HGNC:16976]	1	q21.3	1	151036570	151047600	-1.52	6.41E-61
230	ENSG00000117318	ID3	"inhibitor of DNA binding 3, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:HGNC:5362]"	1	p36.12	-1	23557918	23559794	-1.23	7.03E-61
231	ENSG00000107938	EDRF1	erythroid differentiation regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:24640]	10	q26.2	1	125719515	125764143	0.91	7.64E-61
232	ENSG00000172348	RCAN2	regulator of calcineurin 2 [Source:HGNC Symbol;Acc:HGNC:3041]	6	p12.3	-1	46220736	46491972	-1.28	1.26E-60
233	ENSG00000145777	TSLP	thymic stromal lymphopoietin [Source:HGNC Symbol;Acc:HGNC:30743]	5	q22.1	1	111070062	111078024	-1.34	1.40E-60
234	ENSG00000006118	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	11	q12.2	1	60924463	60937159	1.23	1.42E-60
235	ENSG00000170011	MYRIP	myosin VIIA and Rab interacting protein [Source:HGNC Symbol;Acc:HGNC:19156]	3	p22.1	1	39808914	40260321	1.29	1.84E-60
236	ENSG00000167747	C19orf48	chromosome 19 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29667]	19	q13.33	-1	50797704	50804929	1.4	2.19E-60
237	ENSG00000013619	MAMLD1	mastermind-like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:2568]	X	q28	1	150361422	150514178	-1.21	3.79E-60
238	ENSG00000131981	LGALS3	"lectin, galactoside-binding, soluble, 3 [Source:HGNC Symbol;Acc:HGNC:6563]"	14	q22.3	1	55124110	55145413	-0.95	3.97E-60
239	ENSG00000095627	TDRD1	tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:11712]	10	q25.3	1	114179270	114232304	1.73	5.22E-60
240	ENSG00000171444	MCC	mutated in colorectal cancers [Source:HGNC Symbol;Acc:HGNC:6935]	5	q22.2	-1	113022099	113488830	-1.21	5.79E-60
241	ENSG00000115641	FHL2	four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703]	2	q12.2	-1	105357712	105438513	-1.12	7.23E-60
242	ENSG00000173068	BNC2	basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988]	9	p22.2	-1	16409503	16870843	-0.78	1.58E-59
243	ENSG00000169515	CCDC8	coiled-coil domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25367]	19	q13.32	-1	46410372	46413584	-1.16	3.30E-59
244	ENSG00000143013	LMO4	LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]	1	p22.3	1	87328468	87348923	-0.96	3.50E-59
245	ENSG00000213366	GSTM2	glutathione S-transferase mu 2 (muscle) [Source:HGNC Symbol;Acc:HGNC:4634]	1	p13.3	1	109668022	109709551	-1.55	5.01E-59
246	ENSG00000196812	ZSCAN16	zinc finger and SCAN domain containing 16 [Source:HGNC Symbol;Acc:HGNC:20813]	6	p22.1	1	28124560	28130082	1.75	6.28E-59
247	ENSG00000024422	EHD2	EH-domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]	19	q13.33	1	47713343	47743134	-1.01	8.24E-59
248	ENSG00000103067	ESRP2	epithelial splicing regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:26152]	16	q22.1	-1	68229111	68238102	1.17	8.95E-59
249	ENSG00000182253	SYNM	"synemin, intermediate filament protein [Source:HGNC Symbol;Acc:HGNC:24466]"	15	q26.3	1	99098217	99135593	-1.41	9.84E-59
250	ENSG00000139514	SLC7A1	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:HGNC Symbol;Acc:HGNC:11057]"	13	q12.3	-1	29509410	29595688	0.92	1.22E-58
251	ENSG00000164106	SCRG1	stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036]	4	q34.1	-1	173384701	173406380	-1.27	1.77E-58
252	ENSG00000117143	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12457]	1	q23.3	1	162561506	162599842	0.78	1.93E-58
253	ENSG00000183036	PCP4	Purkinje cell protein 4 [Source:HGNC Symbol;Acc:HGNC:8742]	21	q22.2	1	39867317	39929397	-1.49	2.06E-58
254	ENSG00000196923	PDLIM7	PDZ and LIM domain 7 (enigma) [Source:HGNC Symbol;Acc:HGNC:22958]	5	q35.3	-1	177483394	177497606	-1.22	3.20E-58
255	ENSG00000198668	CALM1	"calmodulin 1 (phosphorylase kinase, delta) [Source:HGNC Symbol;Acc:HGNC:1442]"	14	q32.11	1	90396502	90408261	-0.85	4.10E-58
256	ENSG00000109956	B3GAT1	"beta-1,3-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:921]"	11	q25	-1	134378504	134411918	1.53	5.07E-58
257	ENSG00000084207	GSTP1	glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]	11	q13.2	1	67583595	67586660	-1.65	5.92E-58
258	ENSG00000167658	EEF2	eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]	19	p13.3	-1	3976056	3985469	0.61	5.96E-58
259	ENSG00000154229	PRKCA	"protein kinase C, alpha [Source:HGNC Symbol;Acc:HGNC:9393]"	17	q24.2	1	66302636	66810743	-1.07	7.41E-58
260	ENSG00000131471	AOC3	"amine oxidase, copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]"	17	q21.31	1	42851184	42858130	-1.09	7.71E-58
261	ENSG00000138738	PRDM5	PR domain containing 5 [Source:HGNC Symbol;Acc:HGNC:9349]	4	q27	-1	120684919	120922870	-1.29	1.12E-57
262	ENSG00000141404	GNAL	"guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type [Source:HGNC Symbol;Acc:HGNC:4388]"	18	p11.21	1	11688956	11885685	-1.11	1.18E-57
263	ENSG00000204381	LAYN	layilin [Source:HGNC Symbol;Acc:HGNC:29471]	11	q23.1	1	111540280	111561745	-1.07	1.24E-57
264	ENSG00000146555	SDK1	sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307]	7	p22.2	1	3301448	4269000	1.64	1.27E-57
265	ENSG00000103485	QPRT	quinolinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:9755]	16	p11.2	1	29679008	29698699	-0.97	1.37E-57
266	ENSG00000140682	TGFB1I1	transforming growth factor beta 1 induced transcript 1 [Source:HGNC Symbol;Acc:HGNC:11767]	16	p11.2	1	31471585	31477960	-1.26	1.42E-57
267	ENSG00000095303	PTGS1	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase) [Source:HGNC Symbol;Acc:HGNC:9604]	9	q33.2	1	122370530	122395703	-1.41	1.53E-57
268	ENSG00000100934	SEC23A	Sec23 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:10701]	14	q21.1	-1	39031919	39109646	-0.96	1.56E-57
269	ENSG00000187398	LUZP2	leucine zipper protein 2 [Source:HGNC Symbol;Acc:HGNC:23206]	11	p14.3	1	24496970	25082631	1.19	1.65E-57
270	ENSG00000067445	TRO	trophinin [Source:HGNC Symbol;Acc:HGNC:12326]	X	p11.21	1	54920462	54931431	-0.92	1.86E-57
271	ENSG00000137975	CLCA2	chloride channel accessory 2 [Source:HGNC Symbol;Acc:HGNC:2016]	1	p22.3	1	86424086	86456558	-1.21	2.46E-57
272	ENSG00000157554	ERG	v-ets avian erythroblastosis virus E26 oncogene homolog [Source:HGNC Symbol;Acc:HGNC:3446]	21	q22.2	-1	38380027	38661780	2.27	3.10E-57
273	ENSG00000105655	ISYNA1	inositol-3-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:29821]	19	p13.11	-1	18434388	18438301	-0.91	4.05E-57
274	ENSG00000183963	SMTN	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]	22	q12.2	1	31064105	31104757	-1.37	4.55E-57
275	ENSG00000088727	KIF9	kinesin family member 9 [Source:HGNC Symbol;Acc:HGNC:16666]	3	p21.31	-1	47228026	47283451	0.82	5.27E-57
276	ENSG00000151572	ANO4	anoctamin 4 [Source:HGNC Symbol;Acc:HGNC:23837]	12	q23.1	1	100717526	101128641	-1.13	6.03E-57
277	ENSG00000153029	MR1	"major histocompatibility complex, class I-related [Source:HGNC Symbol;Acc:HGNC:4975]"	1	q25.3	1	181033425	181061938	-0.78	6.92E-57
278	ENSG00000168491	CCDC110	coiled-coil domain containing 110 [Source:HGNC Symbol;Acc:HGNC:28504]	4	q35.1	-1	185445182	185471759	1.05	7.60E-57
279	ENSG00000115525	ST3GAL5	"ST3 beta-galactoside alpha-2,3-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10872]"	2	p11.2	-1	85839144	85889014	-0.9	7.77E-57
280	ENSG00000131711	MAP1B	microtubule-associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]	5	q13.2	1	72107234	72209570	-1.06	7.87E-57
281	ENSG00000170271	FAXDC2	fatty acid hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1334]	5	q33.2	-1	154818491	154859252	-0.99	8.18E-57
282	ENSG00000165443	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein-like [Source:HGNC Symbol;Acc:HGNC:29378]	10	q21.1	1	59176590	59247774	-1.73	8.41E-57
283	ENSG00000170962	PDGFD	platelet derived growth factor D [Source:HGNC Symbol;Acc:HGNC:30620]	11	q22.3	-1	103907186	104164379	-0.78	1.21E-56
284	ENSG00000137727	ARHGAP20	Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]	11	q23.1	-1	110577042	110713189	-1.06	1.48E-56
285	ENSG00000110237	ARHGEF17	Rho guanine nucleotide exchange factor (GEF) 17 [Source:HGNC Symbol;Acc:HGNC:21726]	11	q13.4	1	73308289	73369091	-0.72	1.51E-56
286	ENSG00000144837	PLA1A	phospholipase A1 member A [Source:HGNC Symbol;Acc:HGNC:17661]	3	q13.33	1	119597842	119629811	1.8	1.54E-56
287	ENSG00000167741	GGT6	gamma-glutamyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:26891]	17	p13.2	-1	4556927	4560818	-1.56	1.69E-56
288	ENSG00000049319	NA	NA	NA	NA	NA	NA	NA	-1.33	1.86E-56
289	ENSG00000114054	PCCB	"propionyl CoA carboxylase, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8654]"	3	q22.3	1	136250306	136337896	0.6	2.29E-56
290	ENSG00000196730	DAPK1	death-associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]	9	q21.33	1	87497228	87708633	0.93	2.74E-56
291	ENSG00000088854	C20orf194	chromosome 20 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:17721]	20	p13	-1	3249305	3407625	-0.8	2.98E-56
292	ENSG00000176903	PNMA1	paraneoplastic Ma antigen 1 [Source:HGNC Symbol;Acc:HGNC:9158]	14	q24.3	-1	73711783	73714372	-0.96	4.17E-56
293	ENSG00000122786	CALD1	caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]	7	q33	1	134744252	134970728	-1.08	4.19E-56
294	ENSG00000185565	LSAMP	limbic system-associated membrane protein [Source:HGNC Symbol;Acc:HGNC:6705]	3	q13.31	-1	115802363	117139389	-1.13	5.29E-56
295	ENSG00000041880	PARP3	"poly (ADP-ribose) polymerase family, member 3 [Source:HGNC Symbol;Acc:HGNC:273]"	3	p21.2	1	51942345	51948867	-0.77	6.55E-56
296	ENSG00000171791	BCL2	B-cell CLL/lymphoma 2 [Source:HGNC Symbol;Acc:HGNC:990]	18	q21.33	-1	63123346	63320128	-0.82	7.08E-56
297	ENSG00000269190	FBXO17	F-box protein 17 [Source:HGNC Symbol;Acc:HGNC:18754]	19	q13.2	-1	38941401	38975910	-2.04	8.50E-56
298	ENSG00000147394	ZNF185	zinc finger protein 185 (LIM domain) [Source:HGNC Symbol;Acc:HGNC:12976]	X	q28	1	152914442	152973480	-0.92	8.97E-56
299	ENSG00000121064	SCPEP1	serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:29507]	17	q22	1	56978105	57006768	-0.78	1.27E-55
300	ENSG00000183010	PYCR1	pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:HGNC:9721]	17	q25.3	-1	81932384	81942412	1.22	1.48E-55
301	ENSG00000171055	FEZ2	fasciculation and elongation protein zeta 2 (zygin II) [Source:HGNC Symbol;Acc:HGNC:3660]	2	p22.2	-1	36531805	36646087	-0.6	1.71E-55
302	ENSG00000196154	S100A4	S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]	1	q21.3	-1	153543613	153550136	-1.41	1.79E-55
303	ENSG00000151617	EDNRA	endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]	4	q31.22	1	147480917	147544954	-1.01	2.45E-55
304	ENSG00000134775	FHOD3	formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]	18	q12.2	1	36297714	36780055	-1.4	2.46E-55
305	ENSG00000112186	CAP2	"CAP, adenylate cyclase-associated protein, 2 (yeast) [Source:HGNC Symbol;Acc:HGNC:20039]"	6	p22.3	1	17393216	17557792	-1.14	2.61E-55
306	ENSG00000188559	RALGAPA2	"Ral GTPase activating protein, alpha subunit 2 (catalytic) [Source:HGNC Symbol;Acc:HGNC:16207]"	20	p11.23	-1	20389552	20712488	1.02	3.55E-55
307	ENSG00000188158	NHS	Nance-Horan syndrome (congenital cataracts and dental anomalies) [Source:HGNC Symbol;Acc:HGNC:7820]	X	p22.2	1	17375420	17735994	-1.2	3.84E-55
308	ENSG00000131747	TOP2A	topoisomerase (DNA) II alpha 170kDa [Source:HGNC Symbol;Acc:HGNC:11989]	17	q21.2	-1	40388516	40417950	1.25	3.85E-55
309	ENSG00000198353	HOXC4	homeobox C4 [Source:HGNC Symbol;Acc:HGNC:5126]	12	q13.13	1	54016931	54056030	1.14	4.73E-55
310	ENSG00000065833	ME1	"malic enzyme 1, NADP(+)-dependent, cytosolic [Source:HGNC Symbol;Acc:HGNC:6983]"	6	q14.2	-1	83210389	83431071	-0.87	4.89E-55
311	ENSG00000114790	ARHGEF26	Rho guanine nucleotide exchange factor (GEF) 26 [Source:HGNC Symbol;Acc:HGNC:24490]	3	q25.2	1	154121003	154257827	1.71	5.87E-55
312	ENSG00000147100	SLC16A2	"solute carrier family 16, member 2 (thyroid hormone transporter) [Source:HGNC Symbol;Acc:HGNC:10923]"	X	q13.2	1	74421461	74533917	-0.93	6.39E-55
313	ENSG00000175785	PRIMA1	proline rich membrane anchor 1 [Source:HGNC Symbol;Acc:HGNC:18319]	14	q32.12	-1	93718298	93788481	-1.83	7.11E-55
314	ENSG00000145362	ANK2	"ankyrin 2, neuronal [Source:HGNC Symbol;Acc:HGNC:493]"	4	q25	1	112818109	113383740	-1.35	7.26E-55
315	ENSG00000165410	CFL2	cofilin 2 (muscle) [Source:HGNC Symbol;Acc:HGNC:1875]	14	q13.1	-1	34706769	34714823	-1.55	9.11E-55
