rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
157	ENSG00000124486	USP9X	"ubiquitin specific peptidase 9, X-linked [Source:HGNC Symbol;Acc:HGNC:12632]"	X	p11.4	1	41085635	41236579	1.693544968	2.34E-29
158	ENSG00000125676	THOC2	THO complex 2 [Source:HGNC Symbol;Acc:HGNC:19073]	X	q25	-1	123600561	123733056	-2.178723675	2.46E-29
159	ENSG00000189067	LITAF	lipopolysaccharide-induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]	16	p13.13	-1	11547722	11636381	1.470873667	3.03E-29
160	ENSG00000130758	MAP3K10	mitogen-activated protein kinase kinase kinase 10 [Source:HGNC Symbol;Acc:HGNC:6849]	19	q13.2	1	40191744	40215575	-1.616706678	3.15E-29
161	ENSG00000129422	MTUS1	microtubule associated tumor suppressor 1 [Source:HGNC Symbol;Acc:HGNC:29789]	8	p22	-1	17643795	17800917	2.095538512	3.19E-29
162	ENSG00000130844	ZNF331	zinc finger protein 331 [Source:HGNC Symbol;Acc:HGNC:15489]	19	q13.42	1	53520981	53580269	-1.649653666	3.37E-29
163	ENSG00000138696	BMPR1B	"bone morphogenetic protein receptor, type IB [Source:HGNC Symbol;Acc:HGNC:1077]"	4	q22.3	1	94757968	95158448	-3.823208662	3.46E-29
164	ENSG00000166086	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	11	q25	1	134068925	134152001	2.206584174	4.19E-29
165	ENSG00000089053	ANAPC5	anaphase promoting complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:15713]	12	q24.31	-1	121308245	121399896	1.747219435	5.83E-29
166	ENSG00000091527	CDV3	CDV3 homolog (mouse) [Source:HGNC Symbol;Acc:HGNC:26928]	3	q22.1	1	133573730	133590261	2.290812229	5.83E-29
167	ENSG00000134324	LPIN1	lipin 1 [Source:HGNC Symbol;Acc:HGNC:13345]	2	p25.1	1	11677595	11827409	2.494354993	5.90E-29
168	ENSG00000150768	DLAT	dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]	11	q23.1	1	112024814	112064390	1.996161785	7.66E-29
169	ENSG00000141219	C17orf80	chromosome 17 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:29601]	17	q25.1	1	73232233	73248947	1.778167795	8.25E-29
170	ENSG00000138764	CCNG2	cyclin G2 [Source:HGNC Symbol;Acc:HGNC:1593]	4	q21.1	1	77157151	77433388	3.531292981	9.20E-29
171	ENSG00000156253	RWDD2B	RWD domain containing 2B [Source:HGNC Symbol;Acc:HGNC:1302]	21	q21.3	-1	29004384	29019378	3.196394513	9.57E-29
172	ENSG00000255496			11	p14.1	-1	27696312	27877648	-1.248671892	9.76E-29
173	ENSG00000119812	FAM98A	"family with sequence similarity 98, member A [Source:HGNC Symbol;Acc:HGNC:24520]"	2	p22.3	-1	33583658	33599382	-1.134841351	1.35E-28
174	ENSG00000008282	SYPL1	synaptophysin-like 1 [Source:HGNC Symbol;Acc:HGNC:11507]	7	q22.3	-1	106090503	106112576	1.853125371	1.74E-28
175	ENSG00000175564	UCP3	"uncoupling protein 3 (mitochondrial, proton carrier) [Source:HGNC Symbol;Acc:HGNC:12519]"	11	q13.4	-1	74000281	74009435	-1.412726378	2.91E-28
176	ENSG00000182870	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4131]	12	q24.33	-1	132196372	132329349	-1.300685274	3.09E-28
177	ENSG00000145817	YIPF5	"Yip1 domain family, member 5 [Source:HGNC Symbol;Acc:HGNC:24877]"	5	q31.3	-1	144158159	144170714	2.167159491	3.23E-28
178	ENSG00000196954	CASP4	"caspase 4, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:1505]"	11	q22.3	-1	104942866	104969436	2.297740968	4.21E-28
179	ENSG00000148516	ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	10	p11.22	1	31318495	31529814	2.796945633	4.45E-28
180	ENSG00000132680	KIAA0907	KIAA0907 [Source:HGNC Symbol;Acc:HGNC:29145]	1	q22	-1	155913043	155934400	-2.28453938	4.46E-28
181	ENSG00000137075	RNF38	ring finger protein 38 [Source:HGNC Symbol;Acc:HGNC:18052]	9	p13.2	-1	36336396	36487548	-1.169629252	4.72E-28
182	ENSG00000129315	CCNT1	cyclin T1 [Source:HGNC Symbol;Acc:HGNC:1599]	12	q13.12	-1	48688458	48716998	-1.722503264	6.33E-28
183	ENSG00000247556	OIP5-AS1	OIP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43563]	15	q15.1	1	41283990	41309737	1.817011704	7.15E-28
184	ENSG00000188554	NBR1	neighbor of BRCA1 gene 1 [Source:HGNC Symbol;Acc:HGNC:6746]	17	q21.31	1	43170481	43211689	1.765831382	7.66E-28
185	ENSG00000151090	THRB	"thyroid hormone receptor, beta [Source:HGNC Symbol;Acc:HGNC:11799]"	3	p24.2	-1	24117160	24495282	2.733590058	8.25E-28
186	ENSG00000080493	SLC4A4	"solute carrier family 4 (sodium bicarbonate cotransporter), member 4 [Source:HGNC Symbol;Acc:HGNC:11030]"	4	q13.3	1	71187286	71572087	4.026501317	8.62E-28
187	ENSG00000172403	SYNPO2	synaptopodin 2 [Source:HGNC Symbol;Acc:HGNC:17732]	4	q26	1	118850688	119061247	2.670724276	1.00E-27
188	ENSG00000251448			3	q21.3	-1	126288867	126294024	-1.088918469	1.05E-27
189	ENSG00000111711	GOLT1B	golgi transport 1B [Source:HGNC Symbol;Acc:HGNC:20175]	12	p12.1	1	21501781	21518408	1.893402439	1.08E-27
190	ENSG00000118689	FOXO3	forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]	6	q21	1	108559835	108684774	-2.709097372	1.19E-27
191	ENSG00000197912	SPG7	spastic paraplegia 7 (pure and complicated autosomal recessive) [Source:HGNC Symbol;Acc:HGNC:11237]	16	q24.3	1	89490917	89557768	-1.515526659	1.45E-27
192	ENSG00000137822	TUBGCP4	"tubulin, gamma complex associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16691]"	15	q15.3	1	43369221	43409771	1.457164301	1.56E-27
193	ENSG00000113649	TCERG1	transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]	5	q32	1	146447311	146511961	-1.628836185	1.59E-27
194	ENSG00000143248	RGS5	regulator of G-protein signaling 5 [Source:HGNC Symbol;Acc:HGNC:10001]	1	q23.3	-1	163111121	163321791	2.909839759	1.82E-27
195	ENSG00000073849	ST6GAL1	"ST6 beta-galactosamide alpha-2,6-sialyltranferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]"	3	q27.3	1	186930485	187078553	2.674032321	1.99E-27
196	ENSG00000135046	ANXA1	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]	9	q21.13	1	73151757	73170393	-2.271439989	2.25E-27
197	ENSG00000186153	WWOX	WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799]	16	q23.1	1	78099413	79212667	-1.904733089	2.25E-27
198	ENSG00000124159	MATN4	matrilin 4 [Source:HGNC Symbol;Acc:HGNC:6910]	20	q13.12	-1	45293445	45308529	-0.953789524	2.97E-27
199	ENSG00000149043	SYT8	synaptotagmin VIII [Source:HGNC Symbol;Acc:HGNC:19264]	11	p15.5	1	1828307	1837521	-1.032314917	2.97E-27
200	ENSG00000083168	KAT6A	K(lysine) acetyltransferase 6A [Source:HGNC Symbol;Acc:HGNC:13013]	8	p11.21	-1	41929479	42051990	-1.672439466	3.65E-27
201	ENSG00000168827	GFM1	"G elongation factor, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]"	3	q25.32	1	158644278	158692575	1.692228388	4.15E-27
202	ENSG00000148943	LIN7C	lin-7 homolog C (C. elegans) [Source:HGNC Symbol;Acc:HGNC:17789]	11	p14.1	-1	27494576	27506773	1.733469648	5.21E-27
203	ENSG00000198677	TTC37	tetratricopeptide repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:23639]	5	q15	-1	95463895	95555007	-1.800121669	5.24E-27
204	ENSG00000140443	IGF1R	insulin-like growth factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:5465]	15	q26.3	1	98648971	98964530	-1.960977113	5.54E-27
205	ENSG00000048649	RSF1	remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118]	11	q14.1	-1	77659996	77821017	-1.707183315	6.25E-27
206	ENSG00000041988	THAP3	"THAP domain containing, apoptosis associated protein 3 [Source:HGNC Symbol;Acc:HGNC:20855]"	1	p36.31	1	6624866	6635586	-1.264709693	7.55E-27
207	ENSG00000113460	BRIX1	"BRX1, biogenesis of ribosomes [Source:HGNC Symbol;Acc:HGNC:24170]"	5	p13.2	1	34915376	34925996	1.306184358	7.57E-27
208	ENSG00000156170	NDUFAF6	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:28625]"	8	q22.1	1	94895767	95116455	-1.519933737	8.71E-27
209	ENSG00000105419	MEIS3	Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537]	19	q13.32	-1	47403124	47419523	-1.411441112	9.49E-27
210	ENSG00000128699	ORMDL1	ORMDL sphingolipid biosynthesis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16036]	2	q32.2	-1	189770323	189784371	1.764647037	9.63E-27
211	ENSG00000162604	TM2D1	TM2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24142]	1	p31.3	-1	61681046	61725423	-2.075244671	1.09E-26
212	ENSG00000107951	MTPAP	mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]	10	p11.23	-1	30309801	30374448	2.762978616	1.11E-26
213	ENSG00000067113	PPAP2A	phosphatidic acid phosphatase type 2A [Source:HGNC Symbol;Acc:HGNC:9228]	5	q11.2	-1	55424854	55535050	-3.316691567	1.75E-26
214	ENSG00000114030	KPNA1	karyopherin alpha 1 (importin alpha 5) [Source:HGNC Symbol;Acc:HGNC:6394]	3	q21.1	-1	122421949	122514945	1.976412227	1.89E-26
215	ENSG00000135457	TFCP2	transcription factor CP2 [Source:HGNC Symbol;Acc:HGNC:11748]	12	q13.13	-1	51093663	51173134	-2.479783655	1.98E-26
216	ENSG00000006607	FARP2	"FERM, RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]"	2	q37.3	1	241356243	241494841	-1.564421852	2.05E-26
217	ENSG00000157837	SPPL3	signal peptide peptidase like 3 [Source:HGNC Symbol;Acc:HGNC:30424]	12	q24.31	-1	120762510	120904371	-1.333347305	2.05E-26
218	ENSG00000140259	MFAP1	microfibrillar-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]	15	q15.3	-1	43804492	43824802	1.167061874	2.19E-26
219	ENSG00000131724	IL13RA1	"interleukin 13 receptor, alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]"	X	q24	1	118727572	118794539	2.663193818	2.25E-26
220	ENSG00000166923	GREM1	"gremlin 1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:2001]"	15	q13.3	1	32717974	32745107	5.386706096	2.34E-26
221	ENSG00000175455	CCDC14	coiled-coil domain containing 14 [Source:HGNC Symbol;Acc:HGNC:25766]	3	q21.1	-1	123897305	123961408	-1.363944078	2.47E-26
222	ENSG00000093144	ECHDC1	ethylmalonyl-CoA decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:21489]	6	q22.33	-1	127288710	127343609	1.809948168	2.55E-26
223	ENSG00000170469	SPATA24	spermatogenesis associated 24 [Source:HGNC Symbol;Acc:HGNC:27322]	5	q31.2	-1	139396563	139404088	1.24553785	3.72E-26
224	ENSG00000227598			6	q27	-1	166969626	166999065	-1.192551964	3.77E-26
225	ENSG00000187325	TAF9B	"TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa [Source:HGNC Symbol;Acc:HGNC:17306]"	X	q21.1	-1	78129748	78139706	3.018749404	3.81E-26
226	ENSG00000140396	NCOA2	nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:7669]	8	q13.3	-1	70109762	70403805	-1.821584721	4.07E-26
227	ENSG00000051009	FAM160A2	"family with sequence similarity 160, member A2 [Source:HGNC Symbol;Acc:HGNC:25378]"	11	p15.4	-1	6211335	6234711	-1.477426942	4.52E-26
228	ENSG00000117155	SSX2IP	"synovial sarcoma, X breakpoint 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509]"	1	p22.3	-1	84643707	84690803	1.828301078	4.64E-26
229	ENSG00000132466	ANKRD17	ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]	4	q13.3	-1	73073376	73258798	-2.042853136	4.81E-26
230	ENSG00000133561	GIMAP6	"GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]"	7	q36.1	-1	150625375	150632648	2.591432025	4.86E-26
231	ENSG00000061987	MON2	"MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]"	12	q14.1	1	62466817	62600479	-2.262633715	5.17E-26
232	ENSG00000111860	CEP85L	centrosomal protein 85kDa-like [Source:HGNC Symbol;Acc:HGNC:21638]	6	q22.31	-1	118460772	118710075	3.142691159	5.97E-26
233	ENSG00000076321	KLHL20	kelch-like family member 20 [Source:HGNC Symbol;Acc:HGNC:25056]	1	q25.1	1	173714941	173786702	2.329460724	5.99E-26
234	ENSG00000215595	C20orf202	chromosome 20 open reading frame 202 [Source:HGNC Symbol;Acc:HGNC:37254]	20	p13	1	1203454	1208274	1.089123484	6.02E-26
235	ENSG00000144366	GULP1	"GULP, engulfment adaptor PTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18649]"	2	q32.1	1	188291669	188595931	3.398706945	7.18E-26
236	ENSG00000100320	RBFOX2	"RNA binding protein, fox-1 homolog (C. elegans) 2 [Source:HGNC Symbol;Acc:HGNC:9906]"	22	q12.3	-1	35738736	36028425	2.53470361	7.68E-26
237	ENSG00000146802	TMEM168	transmembrane protein 168 [Source:HGNC Symbol;Acc:HGNC:25826]	7	q31.1	-1	112762382	112790592	2.286243551	8.78E-26
238	ENSG00000140983	RHOT2	ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169]	16	p13.3	1	668086	674174	-1.570929831	1.18E-25
239	ENSG00000109861	CTSC	cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]	11	q14.2	-1	88293592	88337787	3.149760813	1.31E-25
240	ENSG00000113712	CSNK1A1	"casein kinase 1, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451]"	5	q32	-1	149492197	149551552	-2.146273291	1.64E-25
241	ENSG00000113583	C5orf15	chromosome 5 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:20656]	5	q31.1	-1	133955502	133968787	-0.968716954	1.76E-25
242	ENSG00000078043	PIAS2	"protein inhibitor of activated STAT, 2 [Source:HGNC Symbol;Acc:HGNC:17311]"	18	q21.1	-1	46803224	46920160	-1.928122271	1.80E-25
243	ENSG00000088205	DDX18	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18 [Source:HGNC Symbol;Acc:HGNC:2741]	2	q14.1	1	117814650	117832379	1.427052272	1.82E-25
244	ENSG00000140563	MCTP2	"multiple C2 domains, transmembrane 2 [Source:HGNC Symbol;Acc:HGNC:25636]"	15	q26.2	1	94231538	94483952	-1.210253408	1.87E-25
245	ENSG00000106070	GRB10	growth factor receptor-bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564]	7	p12.1	-1	50590063	50793462	-1.941752619	1.98E-25
246	ENSG00000154174	TOMM70A	translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:11985]	3	q12.2	-1	100363431	100401398	1.391768824	2.07E-25
247	ENSG00000156030	ELMSAN1	ELM2 and Myb/SANT-like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19853]	14	q24.3	-1	73715122	73790285	2.338361703	2.23E-25
248	ENSG00000165732	DDX21	DEAD (Asp-Glu-Ala-Asp) box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]	10	q22.1	1	68956128	68985073	1.80271899	2.23E-25
249	ENSG00000154478	GPR26	G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481]	10	q26.13	1	123666355	123694607	-1.288232312	2.40E-25
250	ENSG00000160999	SH2B2	SH2B adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:17381]	7	q22.1	1	102285091	102321711	-1.012095908	3.11E-25
251	ENSG00000110048	OSBP	oxysterol binding protein [Source:HGNC Symbol;Acc:HGNC:8503]	11	q12.1	-1	59574398	59616144	1.376805757	3.25E-25
252	ENSG00000086015	MAST2	microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035]	1	p34.1	1	45786987	46036124	-1.117676187	3.58E-25
253	ENSG00000124391	IL17C	interleukin 17C [Source:HGNC Symbol;Acc:HGNC:5983]	16	q24.2	1	88638591	88640473	-1.11915803	6.42E-25
254	ENSG00000213160	KLHL23	kelch-like family member 23 [Source:HGNC Symbol;Acc:HGNC:27506]	2	q31.1	1	169694488	169776989	2.044369943	8.23E-25
255	ENSG00000132912	DCTN4	dynactin 4 (p62) [Source:HGNC Symbol;Acc:HGNC:15518]	5	q33.1	-1	150708440	150759109	1.782290851	9.28E-25
256	ENSG00000111790	FGFR1OP2	FGFR1 oncogene partner 2 [Source:HGNC Symbol;Acc:HGNC:23098]	12	p11.23	1	26938383	26966650	-1.215645356	9.62E-25
257	ENSG00000179021	C3orf38	chromosome 3 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:28384]	3	p11.1	1	88149743	88168729	1.474857929	9.62E-25
258	ENSG00000034971	MYOC	"myocilin, trabecular meshwork inducible glucocorticoid response [Source:HGNC Symbol;Acc:HGNC:7610]"	1	q24.3	-1	171635417	171652683	3.732274381	9.77E-25
259	ENSG00000142599	RERE	arginine-glutamic acid dipeptide (RE) repeats [Source:HGNC Symbol;Acc:HGNC:9965]	1	p36.23	-1	8352397	8817643	-1.703469658	1.11E-24
260	ENSG00000119487	MAPKAP1	mitogen-activated protein kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]	9	q33.3	-1	125437393	125707234	1.73034469	1.40E-24
261	ENSG00000223496	EXOSC6	exosome component 6 [Source:HGNC Symbol;Acc:HGNC:19055]	16	q22.1	-1	70246778	70251930	1.626857092	1.43E-24
262	ENSG00000127483	HP1BP3	"heterochromatin protein 1, binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973]"	1	p36.12	-1	20742661	20787323	1.839020107	1.48E-24
263	ENSG00000166432	ZMAT1	"zinc finger, matrin-type 1 [Source:HGNC Symbol;Acc:HGNC:29377]"	X	q22.1	-1	101882288	101932031	-1.989570712	1.58E-24
264	ENSG00000174373	RALGAPA1	"Ral GTPase activating protein, alpha subunit 1 (catalytic) [Source:HGNC Symbol;Acc:HGNC:17770]"	14	q13.2	-1	35538352	35809304	-2.402463204	1.70E-24
265	ENSG00000128791	TWSG1	twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]	18	p11.22	1	9334767	9402420	1.534726728	1.86E-24
266	ENSG00000112186	CAP2	"CAP, adenylate cyclase-associated protein, 2 (yeast) [Source:HGNC Symbol;Acc:HGNC:20039]"	6	p22.3	1	17393216	17557792	2.247052315	1.99E-24
267	ENSG00000121879	PIK3CA	"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:8975]"	3	q26.32	1	179148114	179240093	1.678931689	2.01E-24
268	ENSG00000165410	CFL2	cofilin 2 (muscle) [Source:HGNC Symbol;Acc:HGNC:1875]	14	q13.1	-1	34706769	34714823	1.89261153	2.10E-24
269	ENSG00000110066	SUV420H1	suppressor of variegation 4-20 homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:24283]	11	q13.2	-1	68154863	68213828	-1.874071424	2.17E-24
270	ENSG00000162520	SYNC	"syncoilin, intermediate filament protein [Source:HGNC Symbol;Acc:HGNC:28897]"	1	p35.1	-1	32680360	32703596	2.330371902	2.24E-24
271	ENSG00000197024	ZNF398	zinc finger protein 398 [Source:HGNC Symbol;Acc:HGNC:18373]	7	q36.1	1	149126416	149182802	1.64111956	2.25E-24
272	ENSG00000186648	LRRC16B	leucine rich repeat containing 16B [Source:HGNC Symbol;Acc:HGNC:20272]	14	q11.2	1	24052000	24069728	-1.297628965	2.90E-24
273	ENSG00000128641	MYO1B	myosin IB [Source:HGNC Symbol;Acc:HGNC:7596]	2	q32.3	1	191245185	191425389	2.120264632	2.94E-24
274	ENSG00000109189	USP46	ubiquitin specific peptidase 46 [Source:HGNC Symbol;Acc:HGNC:20075]	4	q12	-1	52590972	52659335	1.760757053	3.04E-24
275	ENSG00000078369	GNB1	"guanine nucleotide binding protein (G protein), beta polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4396]"	1	p36.33	-1	1785285	1891117	-1.84405319	3.74E-24
276	ENSG00000156298	TSPAN7	tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854]	X	p11.4	1	38561370	38688920	2.163145972	3.77E-24
277	ENSG00000058600	POLR3E	polymerase (RNA) III (DNA directed) polypeptide E (80kD) [Source:HGNC Symbol;Acc:HGNC:30347]	16	p12.2	1	22297375	22335103	-1.584816317	4.14E-24
278	ENSG00000138760	SCARB2	"scavenger receptor class B, member 2 [Source:HGNC Symbol;Acc:HGNC:1665]"	4	q21.1	-1	76158737	76213893	-1.683347432	5.31E-24
279	ENSG00000131171	SH3BGRL	SH3 domain binding glutamate-rich protein like [Source:HGNC Symbol;Acc:HGNC:10823]	X	q21.1	1	81201943	81298547	1.599488258	5.85E-24
280	ENSG00000137992	DBT	dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698]	1	p21.2	-1	100186919	100249834	2.241017568	6.45E-24
281	ENSG00000084676	NCOA1	nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:7668]	2	p23.3	1	24491914	24770702	1.478666617	7.78E-24
282	ENSG00000196782	MAML3	mastermind-like 3 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:16272]	4	q31.1	-1	139716753	140154184	-2.227442818	8.05E-24
283	ENSG00000215301	DDX3X	"DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked [Source:HGNC Symbol;Acc:HGNC:2745]"	X	p11.4	1	41333348	41364472	2.54955993	8.05E-24
284	ENSG00000010017	RANBP9	RAN binding protein 9 [Source:HGNC Symbol;Acc:HGNC:13727]	6	p23	-1	13621498	13711564	-2.839713572	8.30E-24
285	ENSG00000172660	NA	NA	NA	NA	NA	NA	NA	-2.550412165	9.04E-24
286	ENSG00000231925	TAPBP	TAP binding protein (tapasin) [Source:HGNC Symbol;Acc:HGNC:11566]	6	p21.32	-1	33299694	33314387	1.479968876	9.40E-24
287	ENSG00000103253	HAGHL	hydroxyacylglutathione hydrolase-like [Source:HGNC Symbol;Acc:HGNC:14177]	16	p13.3	1	726936	735525	-1.437181246	1.13E-23
288	ENSG00000120694	HSPH1	heat shock 105kDa/110kDa protein 1 [Source:HGNC Symbol;Acc:HGNC:16969]	13	q12.3	-1	31134974	31162388	1.495215572	1.21E-23
289	ENSG00000172765	TMCC1	transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]	3	q22.1	-1	129647792	129893576	-1.119753247	1.34E-23
290	ENSG00000130511	SSBP4	single stranded DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:15676]	19	p13.11	1	18418864	18434562	-1.314945775	1.39E-23
291	ENSG00000112282	MED23	mediator complex subunit 23 [Source:HGNC Symbol;Acc:HGNC:2372]	6	q23.2	-1	131573966	131628229	1.983377442	1.79E-23
292	ENSG00000128731	HERC2	HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:4868]	15	q13.1	-1	28111040	28322152	-1.925230046	2.41E-23
293	ENSG00000107164	FUBP3	far upstream element (FUSE) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005]	9	q34.11	1	130578965	130638352	-1.331351207	2.63E-23
294	ENSG00000154222	CC2D1B	coiled-coil and C2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29386]	1	p32.3	-1	52345723	52366193	-1.03151817	2.68E-23
295	ENSG00000143401	ANP32E	"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E [Source:HGNC Symbol;Acc:HGNC:16673]"	1	q21.2	-1	150218417	150236156	2.832788737	2.71E-23
296	ENSG00000011405	PIK3C2A	"phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8971]"	11	p15.1	-1	17077730	17207983	1.716118986	2.81E-23
297	ENSG00000144674	GOLGA4	golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]	3	p22.2	1	37243177	37366751	-2.109519373	2.97E-23
298	ENSG00000100227	POLDIP3	"polymerase (DNA-directed), delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782]"	22	q13.2	-1	42583721	42614962	1.965166877	3.38E-23
299	ENSG00000267519			19	p13.12	-1	13834516	13836289	-2.508199464	3.38E-23
300	ENSG00000171867	PRNP	prion protein [Source:HGNC Symbol;Acc:HGNC:9449]	20	p13	1	4686236	4701590	1.721662441	3.44E-23
301	ENSG00000105176	URI1	"URI1, prefoldin-like chaperone [Source:HGNC Symbol;Acc:HGNC:13236]"	19	q12	1	29923644	30016608	-1.231656733	3.46E-23
302	ENSG00000167548	KMT2D	lysine (K)-specific methyltransferase 2D [Source:HGNC Symbol;Acc:HGNC:7133]	12	q13.12	-1	49018975	49059774	-1.27982773	3.77E-23
303	ENSG00000010278	CD9	CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]	12	p13.31	1	6199715	6238271	-2.429705305	4.02E-23
304	ENSG00000115275	MOGS	mannosyl-oligosaccharide glucosidase [Source:HGNC Symbol;Acc:HGNC:24862]	2	p13.1	-1	74461057	74465410	1.615336718	5.70E-23
305	ENSG00000135272	MDFIC	MyoD family inhibitor domain containing [Source:HGNC Symbol;Acc:HGNC:28870]	7	q31.1	1	114922154	115019916	1.572566575	5.70E-23
306	ENSG00000015153	YAF2	YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]	12	q12	-1	42157104	42238349	-1.94980677	5.76E-23
